,date,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
328,1997-10-28,1997-10-28,,,17.60714,14.78581,13.71429,13.19643,13.17857
329,1997-10-29,1997-10-29,,,13.25,12.28586,11.71429,11.54464,11.35714
330,1997-10-30,1997-10-30,,,13.07143,12.82143,12.5,12.41964,12.33929
331,1997-10-31,1997-10-31,,,13.16071,13.17857,12.73214,12.58036,12.57143
332,1997-11-03,1997-11-03,,,9.33482,9.48214,9.625,9.71429,9.79464
333,1997-11-04,1997-11-04,,,9.46429,9.51786,9.66071,9.74107,9.84821
334,1997-11-05,1997-11-05,,,10.59821,10.83036,10.91518,10.95089,10.96429
335,1997-11-06,1997-11-06,,,12.58036,12.67857,12.61607,12.5625,12.54464
336,1997-11-07,1997-11-07,,,13.46429,13.51786,13.39286,13.25,13.19643
337,1997-11-10,1997-11-10,,,15.33929,15.21429,15.01786,14.69643,14.51786
338,1997-11-11,1997-11-11,,,15.60714,15.47321,15.11607,14.73214,14.47321
339,1997-11-12,1997-11-12,,,13.32143,13.48214,13.39286,13.16071,13.03571
340,1997-11-13,1997-11-13,,,11.00893,11.79464,11.71429,11.625,11.57143
341,1997-11-14,1997-11-14,,,9.76786,10.82143,10.94643,10.97321,11.04464
342,1997-11-17,1997-11-17,,,9.35714,10.46429,10.59375,10.71875,10.77679
343,1997-11-18,1997-11-18,,,9.80357,11.32143,11.5,11.61161,11.67857
344,1997-11-19,1997-11-19,,,10.375,12.08929,12.52679,12.55357,12.60714
345,1997-11-20,1997-11-20,,,9.875,11.92857,12.32143,12.4375,12.5
346,1997-11-21,1997-11-21,,,8.42857,10.9375,11.6875,11.91071,12.00893
347,1997-11-24,1997-11-24,,,8.11607,10.1875,10.85714,11.02679,11.19643
348,1997-11-25,1997-11-25,,,8.60714,10.5625,11.10714,11.24554,11.34821
349,1997-11-26,1997-11-26,,,8.10714,10.0,10.61607,10.83036,10.96429
350,1997-11-27,1997-11-27,,,7.99107,9.85714,10.47321,10.69643,10.83929
351,1997-11-28,1997-11-28,,,8.41071,10.04464,10.58036,10.75,10.96429
352,1997-12-01,1997-12-01,,,8.16071,9.47768,10.25893,10.53125,10.75893
353,1997-12-02,1997-12-02,,,7.90625,9.41964,10.19196,10.43304,10.66071
354,1997-12-03,1997-12-03,,,7.73661,9.61161,10.41071,10.64286,10.83929
355,1997-12-04,1997-12-04,,,7.65179,9.58036,10.48661,10.65179,10.87054
356,1997-12-05,1997-12-05,,,7.32143,9.26339,10.26786,10.52232,10.73661
357,1997-12-08,1997-12-08,,,6.79464,8.77679,9.96875,10.26339,10.44196
358,1997-12-09,1997-12-09,,,6.52232,8.48661,9.82143,10.17411,10.40179
359,1997-12-10,1997-12-10,,,7.19643,9.1875,10.30357,10.58036,10.89732
360,1997-12-11,1997-12-11,,,9.97321,11.41964,12.09821,12.41071,12.63393
361,1997-12-12,1997-12-12,,,9.91071,11.5,12.49554,12.66964,12.86161
362,1997-12-15,1997-12-15,,,7.87946,9.77679,11.21429,11.61607,11.875
363,1997-12-16,1997-12-16,,,7.59821,9.62946,10.875,11.30357,11.66071
364,1997-12-17,1997-12-17,,,7.19196,9.17411,10.55804,11.04464,11.38839
365,1997-12-18,1997-12-18,,,6.98661,9.00446,10.37946,10.86161,11.15625
366,1997-12-19,1997-12-19,,,7.07143,9.13393,10.56696,10.99554,11.32143
367,1997-12-22,1997-12-22,,,6.95982,9.11607,10.57589,10.98214,11.33036
368,1997-12-23,1997-12-23,,,7.04464,9.24554,10.75893,11.125,11.40179
369,1997-12-24,1997-12-24,,,6.98214,9.30804,10.78571,11.19643,11.52232
370,1997-12-29,1997-12-29,,,7.24554,9.51786,10.95982,11.29911,11.59375
371,1997-12-30,1997-12-30,,,7.55357,9.70982,11.13839,11.44643,11.76339
372,1997-12-31,1997-12-31,,,7.26786,9.38839,10.91071,11.32589,11.61161
373,1998-01-02,1998-01-02,,,7.10268,9.20536,10.79464,11.1875,11.49554
374,1998-01-05,1998-01-05,,,8.29018,10.26786,11.84821,12.15625,12.41964
375,1998-01-06,1998-01-06,,,9.81696,11.05804,12.25446,12.69643,12.96429
376,1998-01-07,1998-01-07,,,9.58929,11.03125,12.07143,12.50893,12.86607
377,1998-01-08,1998-01-08,,,12.73214,13.20536,13.67857,13.79911,13.95536
378,1998-01-09,1998-01-09,,,15.44643,15.38393,15.35714,15.34375,15.32143
379,1998-01-12,1998-01-12,,,19.11607,18.5,18.04464,17.67857,17.33036
380,1998-01-13,1998-01-13,,,17.01786,16.57143,16.41071,16.33036,16.16964
381,1998-01-14,1998-01-14,,,14.54464,14.33929,14.16964,14.13393,14.05357
382,1998-01-15,1998-01-15,,,14.77679,14.41071,14.09821,14.07143,14.05357
383,1998-01-16,1998-01-16,,,14.38393,14.26786,14.08929,14.04464,14.03125
384,1998-01-19,1998-01-19,,,13.41518,13.32143,13.27679,13.34821,13.41071
385,1998-01-20,1998-01-20,,,13.21875,13.26339,13.34821,13.43304,13.54911
386,1998-01-21,1998-01-21,,,11.77679,12.32143,12.8125,13.08929,13.33482
387,1998-01-22,1998-01-22,,,11.02679,12.21429,12.83929,13.08929,13.38393
388,1998-01-23,1998-01-23,,,9.30357,11.50893,12.625,12.99107,13.30357
389,1998-01-26,1998-01-26,,,10.22321,12.0625,13.54464,13.74107,13.84375
390,1998-01-27,1998-01-27,,,10.375,12.37946,13.50893,13.70536,13.86607
391,1998-02-02,1998-02-02,,,8.80357,10.35714,11.76786,12.23214,12.65179
392,1998-02-03,1998-02-03,,,7.51339,9.54911,10.83929,11.47321,12.00893
393,1998-02-04,1998-02-04,,,6.85714,8.70982,10.08036,10.53571,10.89286
394,1998-02-05,1998-02-05,,,7.53125,9.41964,10.40179,10.95982,11.40179
395,1998-02-06,1998-02-06,,,7.22321,9.25,10.24107,10.79018,11.13393
396,1998-02-09,1998-02-09,,,6.83929,8.91964,9.93304,10.51786,10.98214
397,1998-02-10,1998-02-10,,,6.79018,8.86161,9.95982,10.5,11.00446
398,1998-02-11,1998-02-11,,,6.3125,8.33929,9.42857,10.00446,10.54464
399,1998-02-12,1998-02-12,,,6.66518,8.53125,9.66964,10.25446,10.70536
400,1998-02-13,1998-02-13,,,6.86607,8.83929,10.02679,10.58036,11.02232
401,1998-02-16,1998-02-16,,,7.47321,9.44196,10.55357,11.13839,11.54464
402,1998-02-17,1998-02-17,,,7.22768,9.24107,10.25893,10.78571,11.16071
403,1998-02-18,1998-02-18,,,6.70089,8.61161,9.75,10.30357,10.67857
404,1998-02-19,1998-02-19,,,6.59375,8.33036,9.34375,9.88393,10.3125
405,1998-02-20,1998-02-20,,,6.73661,8.40179,9.46429,10.01786,10.46875
406,1998-02-23,1998-02-23,,,6.45982,8.10714,9.19643,9.875,10.32143
407,1998-02-24,1998-02-24,,,6.45536,8.11161,9.22321,9.86607,10.33036
408,1998-02-25,1998-02-25,,,6.04464,7.66071,8.67411,9.36607,9.88393
409,1998-02-26,1998-02-26,,,5.92857,7.42857,8.33929,8.83482,9.28571
410,1998-02-27,1998-02-27,,,6.16964,7.26786,8.29464,8.77232,9.24554
411,1998-03-02,1998-03-02,,,5.92411,7.14286,8.22321,8.67857,9.16964
412,1998-03-03,1998-03-03,,,5.99554,7.33929,8.34375,8.80357,9.22321
413,1998-03-04,1998-03-04,,,6.25893,7.76339,8.58929,9.07589,9.53571
414,1998-03-05,1998-03-05,,,6.41518,8.03571,8.89732,9.39732,9.84375
415,1998-03-06,1998-03-06,,,7.20089,8.70536,9.46429,9.95536,10.45536
416,1998-03-09,1998-03-09,,,6.91518,8.19196,9.21875,9.70982,10.16964
417,1998-03-10,1998-03-10,,,6.28125,7.53571,8.71429,9.20089,9.66071
418,1998-03-11,1998-03-11,,,5.99107,7.15625,8.17857,8.76339,9.25893
419,1998-03-12,1998-03-12,,,6.16518,7.23214,8.27679,8.79018,9.32589
420,1998-03-13,1998-03-13,,,6.14286,7.20982,8.27679,8.84821,9.40625
421,1998-03-16,1998-03-16,,,5.94196,6.99554,8.04464,8.65179,9.20982
422,1998-03-17,1998-03-17,,,5.57143,6.57143,7.61607,8.28125,8.97321
423,1998-03-18,1998-03-18,,,5.57143,6.54464,7.65625,8.31696,8.97321
424,1998-03-19,1998-03-19,,,5.67857,6.57589,7.66964,8.35714,8.99107
425,1998-03-20,1998-03-20,,,5.45536,6.40625,7.49554,8.12946,8.75
426,1998-03-23,1998-03-23,,,5.31696,6.29018,7.3125,7.83482,8.37054
427,1998-03-24,1998-03-24,,,5.24554,6.17411,7.16964,7.73661,8.25
428,1998-03-25,1998-03-25,,,5.25893,6.18304,7.16518,7.75446,8.27232
429,1998-03-26,1998-03-26,,,5.30357,6.27679,7.25893,7.84821,8.37946
430,1998-03-27,1998-03-27,,,5.55804,6.5625,7.53571,8.07589,8.58482
431,1998-03-30,1998-03-30,,,5.55804,6.50893,7.45536,8.04018,8.53571
432,1998-03-31,1998-03-31,,,5.54018,6.51339,7.40625,8.03571,8.52232
433,1998-04-01,1998-04-01,,,5.88839,6.81696,7.66964,8.28125,8.875
434,1998-04-02,1998-04-02,,,5.64732,6.62054,7.55804,8.11607,8.64286
435,1998-04-03,1998-04-03,,,6.69643,7.27232,8.08929,8.64286,9.125
436,1998-04-07,1998-04-07,,,6.21875,6.80357,7.51339,8.09375,8.62054
437,1998-04-08,1998-04-08,,,5.96875,6.55357,7.42411,7.99554,8.49554
438,1998-04-09,1998-04-09,,,5.62946,6.38393,7.27679,7.92857,8.42857
439,1998-04-14,1998-04-14,,,5.56696,6.38393,7.29464,7.90625,8.375
440,1998-04-15,1998-04-15,,,5.53571,6.35714,7.29911,7.90625,8.38393
441,1998-04-16,1998-04-16,,,5.52679,6.36161,7.32143,7.91518,8.38393
442,1998-04-17,1998-04-17,,,5.48661,6.37054,7.30357,7.875,8.32143
443,1998-04-20,1998-04-20,,,5.15625,6.13839,7.08929,7.625,8.09375
444,1998-04-21,1998-04-21,,,5.12054,6.09375,7.03125,7.56696,8.02679
445,1998-04-22,1998-04-22,,,5.16071,6.16518,7.0625,7.58929,8.05357
446,1998-04-23,1998-04-23,,,5.06696,6.00893,6.92411,7.50446,7.96429
447,1998-04-24,1998-04-24,,,5.11161,6.10268,6.97768,7.53571,8.00446
448,1998-04-27,1998-04-27,,,5.15625,6.15625,7.02232,7.57143,8.02679
449,1998-04-28,1998-04-28,,,5.88839,6.54464,7.45089,7.96875,8.37054
450,1998-04-29,1998-04-29,,,5.81696,6.41964,7.3125,7.89732,8.30804
451,1998-04-30,1998-04-30,,,6.375,6.69643,7.45982,8.02232,8.46429
452,1998-05-01,1998-05-01,,,5.77232,6.3125,7.23661,7.81696,8.28125
453,1998-05-04,1998-05-04,,,5.82589,6.33929,7.19643,7.82143,8.26339
454,1998-05-05,1998-05-05,,,5.77679,6.33482,7.1875,7.81696,8.26339
455,1998-05-06,1998-05-06,,,5.98661,6.52232,7.41518,8.00446,8.45536
456,1998-05-07,1998-05-07,,,7.16964,7.36161,8.08482,8.70089,9.19196
457,1998-05-08,1998-05-08,,,6.90625,7.16071,7.97321,8.54464,9.01339
458,1998-05-11,1998-05-11,,,6.82589,7.16518,7.9375,8.55804,9.06696
459,1998-05-12,1998-05-12,,,7.10268,7.41071,8.26339,8.85268,9.37946
460,1998-05-13,1998-05-13,,,8.5625,8.75893,9.16964,9.65179,10.09821
461,1998-05-14,1998-05-14,,,8.07589,8.25446,8.71429,9.30804,9.86607
462,1998-05-15,1998-05-15,,,7.49107,7.85714,8.4375,9.05357,9.59375
463,1998-05-18,1998-05-18,,,7.16964,7.53125,8.29911,8.94643,9.51339
464,1998-05-19,1998-05-19,,,7.37946,7.8125,8.51786,9.12054,9.68304
465,1998-05-20,1998-05-20,,,6.64732,6.98214,7.94196,8.625,9.26786
466,1998-05-21,1998-05-21,,,6.41964,6.90179,7.89732,8.61161,9.22321
467,1998-05-22,1998-05-22,,,6.40625,6.91071,7.9375,8.60268,9.20536
468,1998-05-25,1998-05-25,,,6.875,7.20536,8.14286,8.8125,9.38393
469,1998-05-26,1998-05-26,,,7.39732,7.62946,8.42411,9.0625,9.62054
470,1998-05-27,1998-05-27,,,8.07143,8.08036,8.66964,9.23214,9.75446
471,1998-05-28,1998-05-28,,,8.87946,8.89732,9.21429,9.72768,10.16518
472,1998-05-29,1998-05-29,,,8.79464,8.84375,9.16518,9.66071,10.10714
473,1998-06-01,1998-06-01,,,7.92857,8.05804,8.76339,9.30357,9.80804
474,1998-06-02,1998-06-02,,,8.79018,9.01339,9.46429,9.91964,10.37054
475,1998-06-03,1998-06-03,,,8.36161,8.67857,9.10714,9.65625,10.13393
476,1998-06-04,1998-06-04,,,7.8125,8.38393,8.92411,9.5,10.01339
477,1998-06-05,1998-06-05,,,7.62946,8.34375,8.94643,9.51339,10.05357
478,1998-06-08,1998-06-08,,,8.95536,9.16518,9.71429,10.25893,10.67411
479,1998-06-09,1998-06-09,,,8.83482,9.05804,9.58036,10.16518,10.59821
480,1998-06-10,1998-06-10,,,9.38839,9.57143,10.00893,10.48214,10.90179
481,1998-06-11,1998-06-11,,,12.94643,12.09821,12.03571,12.01786,11.98214
482,1998-06-12,1998-06-12,,,12.19643,12.11607,11.91964,11.94196,11.95982
483,1998-06-15,1998-06-15,,,20.32143,16.17857,14.72321,14.24107,13.96429
484,1998-06-16,1998-06-16,,,13.60714,13.54464,12.98214,12.9375,12.89286
485,1998-06-17,1998-06-17,,,11.04464,11.26786,11.45089,11.61607,11.77679
486,1998-06-18,1998-06-18,,,9.29911,9.40625,9.8125,10.30357,10.72321
487,1998-06-19,1998-06-19,,,9.58036,9.68304,10.45536,10.93304,11.39286
488,1998-06-22,1998-06-22,,,8.83929,9.1875,10.02679,10.53571,11.00446
489,1998-06-23,1998-06-23,,,9.05357,9.61607,10.48214,10.97321,11.47321
490,1998-06-24,1998-06-24,,,9.18304,9.83482,10.84375,11.48661,11.92857
491,1998-06-25,1998-06-25,,,9.14286,9.84375,10.96429,11.46875,11.91964
492,1998-06-26,1998-06-26,,,9.65625,10.14732,11.23214,11.76786,12.25446
493,1998-06-29,1998-06-29,,,10.24107,10.19643,11.16964,11.67411,12.16071
494,1998-06-30,1998-06-30,,,9.87946,9.96875,10.90625,11.47321,11.96429
495,1998-07-02,1998-07-02,,,8.01786,8.91964,10.03571,10.62054,11.12054
496,1998-07-03,1998-07-03,,,8.27232,9.24554,10.30804,10.87054,11.34821
497,1998-07-06,1998-07-06,,,8.0625,9.04464,10.05357,10.72768,11.21429
498,1998-07-07,1998-07-07,,,7.86161,8.86607,9.88839,10.49107,10.96429
499,1998-07-08,1998-07-08,,,7.20982,8.24107,9.50446,10.15625,10.62946
500,1998-07-09,1998-07-09,,,7.14286,8.16518,9.31696,10.02232,10.54911
501,1998-07-10,1998-07-10,,,8.08929,9.01339,10.04018,10.58036,10.98661
502,1998-07-13,1998-07-13,,,8.69643,9.31696,10.28125,10.87054,11.30804
503,1998-07-14,1998-07-14,,,7.76786,8.87946,9.88839,10.45536,10.82143
504,1998-07-15,1998-07-15,,,7.78571,8.52679,9.73661,10.30357,10.65625
505,1998-07-16,1998-07-16,,,7.88839,8.72321,9.78571,10.34375,10.69643
506,1998-07-17,1998-07-17,,,7.72768,8.52232,9.52232,10.06696,10.5
507,1998-07-20,1998-07-20,,,7.88393,8.54018,9.52679,10.02679,10.44196
508,1998-07-21,1998-07-21,,,7.72321,8.44196,9.42857,10.01786,10.46429
509,1998-07-22,1998-07-22,,,7.79464,8.53125,9.54018,10.09821,10.50893
510,1998-07-23,1998-07-23,,,7.85268,8.51786,9.53125,10.07589,10.51786
511,1998-07-24,1998-07-24,,,8.02232,8.65625,9.63393,10.16964,10.60268
512,1998-07-27,1998-07-27,,,8.55804,8.97321,9.83929,10.37054,10.73214
513,1998-07-28,1998-07-28,,,8.46429,8.75,9.66071,10.18304,10.60268
514,1998-07-29,1998-07-29,,,8.26786,8.51339,9.47321,10.05804,10.45089
515,1998-07-30,1998-07-30,,,8.34375,8.60714,9.54018,10.07143,10.45089
516,1998-07-31,1998-07-31,,,8.51339,8.87946,9.78125,10.21875,10.58929
517,1998-08-03,1998-08-03,,,9.46429,9.67411,10.34375,10.72768,11.07143
518,1998-08-04,1998-08-04,,,9.11607,9.53125,10.26339,10.66964,10.98661
519,1998-08-05,1998-08-05,,,10.16071,10.20982,11.01339,11.17411,11.34821
520,1998-08-06,1998-08-06,,,11.05357,11.125,11.55357,11.66964,11.78125
521,1998-08-07,1998-08-07,,,13.125,12.64286,12.53571,12.57589,12.59821
522,1998-08-10,1998-08-10,,,10.66964,10.97321,11.3125,11.60714,11.79464
523,1998-08-11,1998-08-11,,,11.54018,11.63839,12.07143,12.32143,12.49107
524,1998-08-12,1998-08-12,,,11.91518,11.96875,12.41071,12.54018,12.66071
525,1998-08-13,1998-08-13,,,11.89732,11.95536,12.45089,12.57589,12.74107
526,1998-08-14,1998-08-14,,,10.97321,11.13393,11.63393,11.83482,12.07143
527,1998-08-17,1998-08-17,,,10.97321,11.13393,11.63393,11.83482,12.07143
528,1998-08-18,1998-08-18,,,12.04464,12.05804,12.24107,12.48214,12.72321
529,1998-08-19,1998-08-19,,,11.29464,11.49554,11.84821,12.08929,12.29018
530,1998-08-20,1998-08-20,,,10.5625,10.72321,11.52232,11.79464,12.0
531,1998-08-21,1998-08-21,,,10.45536,10.78125,11.47768,11.77679,12.03125
532,1998-08-24,1998-08-24,,,12.32589,12.33482,12.55357,12.69196,12.8125
533,1998-08-25,1998-08-25,,,12.62946,12.33929,12.46875,12.57589,12.70536
534,1998-08-26,1998-08-26,,,12.90625,12.41518,12.58036,12.68304,12.83929
535,1998-08-27,1998-08-27,,,15.44643,13.67857,13.51786,13.41071,13.29018
536,1998-08-28,1998-08-28,,,16.84821,15.125,14.41071,14.22321,14.09821
537,1998-08-31,1998-08-31,,,19.27679,15.65179,15.08036,14.70536,14.41071
538,1998-09-01,1998-09-01,,,17.02679,14.39286,14.05357,13.92411,13.89286
539,1998-09-02,1998-09-02,,,9.76786,10.53571,11.10714,11.50893,11.75
540,1998-09-03,1998-09-03,,,8.90625,10.46429,11.26786,11.59821,11.94643
541,1998-09-04,1998-09-04,,,8.84375,10.75893,11.73661,12.12946,12.44643
542,1998-09-07,1998-09-07,,,7.54464,8.83036,9.625,10.17411,10.66071
543,1998-09-08,1998-09-08,,,7.63393,8.875,9.78571,10.39286,10.875
544,1998-09-09,1998-09-09,,,7.40625,8.85714,9.85714,10.40625,10.89286
545,1998-09-10,1998-09-10,,,7.77679,9.16964,10.11607,10.68304,11.14732
546,1998-09-11,1998-09-11,,,8.15625,9.46875,10.59821,11.03571,11.45089
547,1998-09-14,1998-09-14,,,11.91964,11.83929,11.90179,12.04018,12.20536
548,1998-09-15,1998-09-15,,,9.67857,10.08036,10.71875,11.08036,11.47321
549,1998-09-16,1998-09-16,,,9.47321,9.99554,10.53571,10.97321,11.34821
550,1998-09-17,1998-09-17,,,8.29911,9.25893,10.125,10.54018,10.88839
551,1998-09-18,1998-09-18,,,8.61607,9.45982,10.20982,10.58482,10.95089
552,1998-09-21,1998-09-21,,,8.64732,9.44643,10.13393,10.54911,10.90625
553,1998-09-22,1998-09-22,,,8.34375,9.42857,10.12054,10.52679,10.87946
554,1998-09-23,1998-09-23,,,8.18304,9.28125,10.07589,10.47321,10.79018
555,1998-09-24,1998-09-24,,,7.78125,8.82589,9.75,10.0625,10.35268
556,1998-09-25,1998-09-25,,,7.59375,8.54464,9.41964,9.76339,10.0625
557,1998-09-28,1998-09-28,,,7.19643,8.11161,8.95536,9.33929,9.66964
558,1998-09-29,1998-09-29,,,7.22768,8.16518,9.00446,9.38393,9.69196
559,1998-09-30,1998-09-30,,,7.11161,8.12054,8.91964,9.3125,9.63393
560,1998-10-05,1998-10-05,,,7.21875,8.10714,8.97321,9.3125,9.625
561,1998-10-07,1998-10-07,,,6.87946,7.625,8.09821,8.49554,8.85714
562,1998-10-08,1998-10-08,,,6.29464,7.19643,7.75893,8.22768,8.625
563,1998-10-09,1998-10-09,,,6.23214,7.22768,7.76786,8.17411,8.58482
564,1998-10-12,1998-10-12,,,5.9375,6.74554,7.27679,7.63839,8.03571
565,1998-10-13,1998-10-13,,,5.91518,6.66071,7.21429,7.62054,8.03125
566,1998-10-14,1998-10-14,,,6.05357,6.85714,7.50893,7.90179,8.28571
567,1998-10-15,1998-10-15,,,5.75446,6.5,7.12946,7.56696,7.95982
568,1998-10-16,1998-10-16,,,5.20982,5.99107,6.74554,7.12946,7.47768
569,1998-10-19,1998-10-19,,,5.08482,5.84375,6.65179,7.00893,7.34821
570,1998-10-20,1998-10-20,,,5.16518,5.91964,6.74107,7.11607,7.47321
571,1998-10-21,1998-10-21,,,5.33482,6.17411,6.95089,7.34375,7.72321
572,1998-10-22,1998-10-22,,,5.40179,6.37054,7.14286,7.66071,8.0625
573,1998-10-23,1998-10-23,,,5.11607,6.12054,6.99554,7.51339,7.92857
574,1998-10-26,1998-10-26,,,5.82143,6.65179,7.39286,7.87054,8.31696
575,1998-10-27,1998-10-27,,,6.37946,7.09821,7.58482,8.07589,8.55804
576,1998-10-29,1998-10-29,,,6.95089,7.40179,7.73214,8.16071,8.59821
577,1998-10-30,1998-10-30,,,6.38839,6.91518,7.41071,7.80357,8.25
578,1998-11-02,1998-11-02,,,5.85268,6.39732,6.98214,7.45089,7.89286
579,1998-11-03,1998-11-03,,,5.79464,6.29464,6.89732,7.33482,7.71429
580,1998-11-04,1998-11-04,,,5.83929,6.31696,7.04018,7.42857,7.8125
581,1998-11-05,1998-11-05,,,6.12946,6.58929,7.21875,7.60268,7.98214
582,1998-11-06,1998-11-06,,,6.04464,6.52232,7.10714,7.5,7.87054
583,1998-11-09,1998-11-09,,,6.23661,6.70089,7.30357,7.67411,8.03125
584,1998-11-10,1998-11-10,,,6.28571,6.80804,7.39286,7.73661,8.09821
585,1998-11-11,1998-11-11,,,5.67857,6.4375,7.11607,7.55804,7.92857
586,1998-11-12,1998-11-12,,,5.74554,6.46875,7.15625,7.57589,7.96875
587,1998-11-13,1998-11-13,,,5.70982,6.41071,7.125,7.54464,7.94196
588,1998-11-16,1998-11-16,,,5.71429,6.42411,7.05357,7.48661,7.87054
589,1998-11-17,1998-11-17,,,5.58482,6.33036,6.95982,7.39732,7.77232
590,1998-11-18,1998-11-18,,,5.26786,6.04464,6.625,7.08482,7.49554
591,1998-11-19,1998-11-19,,,5.17857,6.06696,6.60714,7.08482,7.47321
592,1998-11-20,1998-11-20,,,5.16964,6.05357,6.56696,7.04911,7.45089
593,1998-11-23,1998-11-23,,,5.07589,5.92857,6.4375,6.99107,7.375
594,1998-11-24,1998-11-24,,,5.03571,5.85045,6.39732,6.91071,7.33036
595,1998-11-25,1998-11-25,,,5.03348,5.82143,6.40179,6.89732,7.32589
596,1998-11-26,1998-11-26,,,5.02232,5.80804,6.37946,6.875,7.29018
597,1998-11-27,1998-11-27,,,5.10268,5.83929,6.37946,6.87946,7.28571
598,1998-11-30,1998-11-30,,,5.54464,6.10714,6.54911,7.01339,7.44196
599,1998-12-01,1998-12-01,,,5.77232,6.07589,6.58929,7.04911,7.48661
600,1998-12-02,1998-12-02,,,5.87946,6.16071,6.67857,7.10714,7.50893
601,1998-12-03,1998-12-03,,,5.71875,6.03125,6.54018,7.07143,7.49554
602,1998-12-04,1998-12-04,,,5.70982,6.08036,6.55804,7.08929,7.50893
603,1998-12-07,1998-12-07,,,5.45982,5.88839,6.37054,6.91964,7.35268
604,1998-12-08,1998-12-08,,,5.37054,5.80357,6.37054,6.88839,7.3125
605,1998-12-09,1998-12-09,,,5.17188,5.62946,6.20982,6.75893,7.15179
606,1998-12-10,1998-12-10,,,5.22545,5.67411,6.21875,6.74107,7.15179
607,1998-12-11,1998-12-11,,,5.20536,5.6875,6.17411,6.70982,7.10714
608,1998-12-14,1998-12-14,,,5.16518,5.66964,6.10268,6.62054,7.03571
609,1998-12-15,1998-12-15,,,5.30357,5.69196,6.1875,6.68304,7.09821
610,1998-12-16,1998-12-16,,,5.44643,5.76786,6.32143,6.81696,7.24107
611,1998-12-17,1998-12-17,,,5.34821,5.6875,6.27232,6.78571,7.17411
612,1998-12-18,1998-12-18,,,5.34375,5.6875,6.26786,6.76786,7.14732
613,1998-12-21,1998-12-21,,,5.33036,5.62946,6.125,6.57589,6.97768
614,1998-12-22,1998-12-22,,,5.40179,5.62946,6.07589,6.55804,6.95089
615,1998-12-23,1998-12-23,,,5.5692,5.65625,6.08929,6.57589,6.96429
616,1998-12-24,1998-12-24,,,5.57589,5.62054,6.04911,6.52679,6.91518
617,1998-12-28,1998-12-28,,,5.66071,5.64286,6.05804,6.53125,6.91071
618,1998-12-29,1998-12-29,,,5.625,5.62946,6.00893,6.51786,6.91518
619,1998-12-30,1998-12-30,,,5.61607,5.59821,5.98214,6.47768,6.875
620,1998-12-31,1998-12-31,,,5.37946,5.38839,5.76786,6.30804,6.74554
621,1999-01-04,1999-01-04,,,5.16071,5.28125,5.70089,6.19196,6.61161
622,1999-01-05,1999-01-05,,,5.07143,5.24554,5.64732,6.09375,6.51339
623,1999-01-06,1999-01-06,,,4.91071,5.16518,5.54018,5.94196,6.33482
624,1999-01-07,1999-01-07,,,5.01786,5.24554,5.59375,5.98661,6.37054
625,1999-01-08,1999-01-08,,,4.875,5.125,5.54018,5.9375,6.3125
626,1999-01-11,1999-01-11,,,5.20982,5.45536,6.04911,6.4375,6.79911
627,1999-01-12,1999-01-12,,,5.50446,5.83482,6.3125,6.71875,7.09375
628,1999-01-13,1999-01-13,,,5.71875,6.3125,6.71875,7.13393,7.48661
629,1999-01-14,1999-01-14,,,6.02232,6.51339,7.0,7.3125,7.625
630,1999-01-15,1999-01-15,,,5.9375,6.47321,7.06696,7.38393,7.69196
631,1999-01-18,1999-01-18,,,5.36161,6.03125,6.55357,6.88393,7.21875
632,1999-01-19,1999-01-19,,,5.37946,6.09821,6.63839,6.99554,7.34375
633,1999-01-20,1999-01-20,,,5.58482,6.33036,7.05804,7.36161,7.6875
634,1999-01-21,1999-01-21,,,5.59375,6.25446,6.99554,7.32143,7.64286
635,1999-01-22,1999-01-22,,,5.95982,6.73214,7.33036,7.72321,8.02679
636,1999-01-25,1999-01-25,,,6.70536,7.48214,7.91071,8.27232,8.60268
637,1999-01-26,1999-01-26,,,6.00893,6.78571,7.24107,7.67411,8.02679
638,1999-01-27,1999-01-27,,,5.80357,6.33036,6.84821,7.25893,7.62946
639,1999-01-28,1999-01-28,,,6.00446,6.44196,7.02232,7.37054,7.70982
640,1999-01-29,1999-01-29,,,6.37054,6.68304,7.1875,7.54464,7.875
641,1999-02-01,1999-02-01,,,5.55804,6.29911,6.84375,7.17857,7.53571
642,1999-02-02,1999-02-02,,,5.54018,6.11607,6.65625,7.03125,7.375
643,1999-02-03,1999-02-03,,,5.39286,5.95982,6.51339,6.95089,7.33482
644,1999-02-04,1999-02-04,,,5.33036,5.90625,6.44643,6.90179,7.27232
645,1999-02-05,1999-02-05,,,4.99107,5.65625,6.25893,6.66071,7.08036
646,1999-02-08,1999-02-08,,,5.23214,5.83036,6.41071,6.83036,7.22321
647,1999-02-09,1999-02-09,,,5.43304,6.11161,6.73661,7.15179,7.51786
648,1999-02-10,1999-02-10,,,5.50893,6.17857,6.77679,7.19643,7.59821
649,1999-02-11,1999-02-11,,,5.47098,6.05804,6.72321,7.14732,7.52679
650,1999-02-12,1999-02-12,,,5.8125,6.26786,6.89732,7.30357,7.6875
651,1999-02-15,1999-02-15,,,6.41964,6.45089,7.04464,7.42411,7.78571
652,1999-02-19,1999-02-19,,,6.65625,6.6875,7.16964,7.57589,7.92411
